"location_name","location","indicator","value","source"
"Czechia","CZ","cases",77037,"TESSy COVID-19"
"Czechia","CZ","cases",107482,"TESSy COVID-19"
"Czechia","CZ","cases",128632,"TESSy COVID-19"
"Czechia","CZ","cases",114425,"TESSy COVID-19"
"Czechia","CZ","cases",91210,"TESSy COVID-19"
"Czechia","CZ","cases",68426,"TESSy COVID-19"
"Czechia","CZ","cases",40656,"TESSy COVID-19"
"Czechia","CZ","cases",35882,"TESSy COVID-19"
"Czechia","CZ","cases",50784,"TESSy COVID-19"
"Czechia","CZ","cases",81272,"TESSy COVID-19"
"Czechia","CZ","cases",182474,"TESSy COVID-19"
"Czechia","CZ","cases",290974,"TESSy COVID-19"
"Czechia","CZ","cases",269345,"TESSy COVID-19"
"Czechia","CZ","cases",187514,"TESSy COVID-19"
"Czechia","CZ","cases",125913,"TESSy COVID-19"
"Czechia","CZ","cases",79273,"TESSy COVID-19"
"Czechia","CZ","cases",64607,"TESSy COVID-19"
"Czechia","CZ","cases",64065,"TESSy COVID-19"
"Czechia","CZ","cases",64197,"TESSy COVID-19"
"Czechia","CZ","cases",59330,"TESSy COVID-19"
"Czechia","CZ","cases",49852,"TESSy COVID-19"
"Czechia","CZ","cases",37413,"TESSy COVID-19"
"Czechia","CZ","cases",22277,"TESSy COVID-19"
"Czechia","CZ","cases",16351,"TESSy COVID-19"
"Czechia","CZ","cases",11913,"TESSy COVID-19"
"Czechia","CZ","cases",7681,"TESSy COVID-19"
"Czechia","CZ","cases",4153,"TESSy COVID-19"
"Czechia","CZ","cases",2676,"TESSy COVID-19"
"Czechia","CZ","cases",1855,"TESSy COVID-19"
"Czechia","CZ","cases",1709,"TESSy COVID-19"
"Czechia","CZ","cases",2312,"TESSy COVID-19"
"Czechia","CZ","cases",2959,"TESSy COVID-19"
"Czechia","CZ","cases",4695,"TESSy COVID-19"
"Czechia","CZ","cases",8296,"TESSy COVID-19"
"Czechia","CZ","cases",8092,"TESSy COVID-19"
"Czechia","CZ","cases",14710,"TESSy COVID-19"
"Czechia","CZ","cases",21532,"TESSy COVID-19"
"Czechia","CZ","cases",22681,"TESSy COVID-19"
"Czechia","CZ","cases",20479,"TESSy COVID-19"
"Czechia","CZ","cases",17807,"TESSy COVID-19"
"Czechia","CZ","cases",18193,"TESSy COVID-19"
"Czechia","CZ","cases",15449,"TESSy COVID-19"
"Czechia","CZ","cases",15997,"TESSy COVID-19"
"Czechia","CZ","cases",18736,"TESSy COVID-19"
"Czechia","CZ","cases",22184,"TESSy COVID-19"
"Czechia","CZ","cases",24283,"TESSy COVID-19"
"Czechia","CZ","cases",26272,"TESSy COVID-19"
"Czechia","CZ","cases",26098,"TESSy COVID-19"
"Czechia","CZ","cases",19787,"TESSy COVID-19"
"Czechia","CZ","cases",14339,"TESSy COVID-19"
"Czechia","CZ","cases",8073,"TESSy COVID-19"
"Czechia","CZ","cases",7132,"TESSy COVID-19"
"Czechia","CZ","cases",5194,"TESSy COVID-19"
"Czechia","CZ","cases",4138,"TESSy COVID-19"
"Czechia","CZ","cases",4854,"TESSy COVID-19"
"Czechia","CZ","cases",5638,"TESSy COVID-19"
"Czechia","CZ","cases",6144,"TESSy COVID-19"
"Czechia","CZ","cases",5527,"TESSy COVID-19"
"Czechia","CZ","cases",4474,"TESSy COVID-19"
"Czechia","CZ","cases",2697,"TESSy COVID-19"
"Czechia","CZ","cases",2869,"TESSy COVID-19"
"Czechia","CZ","cases",1932,"TESSy COVID-19"
"Czechia","CZ","cases",1832,"TESSy COVID-19"
"Czechia","CZ","cases",1967,"TESSy COVID-19"
"Czechia","CZ","cases",2711,"TESSy COVID-19"
"Czechia","CZ","cases",3865,"TESSy COVID-19"
"Czechia","CZ","cases",5726,"TESSy COVID-19"
"Czechia","CZ","cases",6961,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",0,"TESSy COVID-19"
"Czechia","CZ","deaths",1,"TESSy COVID-19"
"Czechia","CZ","deaths",22,"TESSy COVID-19"
"Czechia","CZ","deaths",51,"TESSy COVID-19"
"Czechia","CZ","deaths",72,"TESSy COVID-19"
"Czechia","CZ","deaths",43,"TESSy COVID-19"
"Czechia","CZ","deaths",35,"TESSy COVID-19"
"Czechia","CZ","deaths",30,"TESSy COVID-19"
"Czechia","CZ","deaths",26,"TESSy COVID-19"
"Czechia","CZ","deaths",17,"TESSy COVID-19"
"Czechia","CZ","deaths",17,"TESSy COVID-19"
"Czechia","CZ","deaths",4,"TESSy COVID-19"
"Czechia","CZ","deaths",8,"TESSy COVID-19"
"Czechia","CZ","deaths",5,"TESSy COVID-19"
"Czechia","CZ","deaths",8,"TESSy COVID-19"
"Czechia","CZ","deaths",7,"TESSy COVID-19"
"Czechia","CZ","deaths",6,"TESSy COVID-19"
"Czechia","CZ","deaths",3,"TESSy COVID-19"
"Czechia","CZ","deaths",6,"TESSy COVID-19"
"Czechia","CZ","deaths",11,"TESSy COVID-19"
"Czechia","CZ","deaths",14,"TESSy COVID-19"
"Czechia","CZ","deaths",7,"TESSy COVID-19"
"Czechia","CZ","deaths",9,"TESSy COVID-19"
"Czechia","CZ","deaths",16,"TESSy COVID-19"
"Czechia","CZ","deaths",8,"TESSy COVID-19"
"Czechia","CZ","deaths",17,"TESSy COVID-19"
"Czechia","CZ","deaths",29,"TESSy COVID-19"
"Czechia","CZ","deaths",56,"TESSy COVID-19"
"Czechia","CZ","deaths",99,"TESSy COVID-19"
"Czechia","CZ","deaths",146,"TESSy COVID-19"
"Czechia","CZ","deaths",301,"TESSy COVID-19"
"Czechia","CZ","deaths",496,"TESSy COVID-19"
"Czechia","CZ","deaths",899,"TESSy COVID-19"
"Czechia","CZ","deaths",1359,"TESSy COVID-19"
"Czechia","CZ","deaths",1534,"TESSy COVID-19"
"Czechia","CZ","deaths",1277,"TESSy COVID-19"
"Czechia","CZ","deaths",976,"TESSy COVID-19"
"Czechia","CZ","deaths",868,"TESSy COVID-19"
"Czechia","CZ","deaths",756,"TESSy COVID-19"
"Czechia","CZ","deaths",697,"TESSy COVID-19"
"Czechia","CZ","deaths",767,"TESSy COVID-19"
"Czechia","CZ","deaths",771,"TESSy COVID-19"
"Czechia","CZ","deaths",987,"TESSy COVID-19"
"Czechia","CZ","deaths",1230,"TESSy COVID-19"
"Czechia","CZ","deaths",1164,"TESSy COVID-19"
"Czechia","CZ","deaths",1041,"TESSy COVID-19"
"Czechia","CZ","deaths",976,"TESSy COVID-19"
"Czechia","CZ","deaths",920,"TESSy COVID-19"
"Czechia","CZ","deaths",946,"TESSy COVID-19"
"Czechia","CZ","deaths",1091,"TESSy COVID-19"
"Czechia","CZ","deaths",1206,"TESSy COVID-19"
"Czechia","CZ","deaths",1415,"TESSy COVID-19"
"Czechia","CZ","deaths",1545,"TESSy COVID-19"
"Czechia","CZ","deaths",1421,"TESSy COVID-19"
"Czechia","CZ","deaths",1202,"TESSy COVID-19"
"Czechia","CZ","deaths",1033,"TESSy COVID-19"
"Czechia","CZ","deaths",791,"TESSy COVID-19"
"Czechia","CZ","deaths",569,"TESSy COVID-19"
"Czechia","CZ","deaths",420,"TESSy COVID-19"
"Czechia","CZ","deaths",334,"TESSy COVID-19"
"Czechia","CZ","deaths",256,"TESSy COVID-19"
"Czechia","CZ","deaths",167,"TESSy COVID-19"
"Czechia","CZ","deaths",106,"TESSy COVID-19"
"Czechia","CZ","deaths",57,"TESSy COVID-19"
"Czechia","CZ","deaths",37,"TESSy COVID-19"
"Czechia","CZ","deaths",27,"TESSy COVID-19"
"Czechia","CZ","deaths",13,"TESSy COVID-19"
"Czechia","CZ","deaths",11,"TESSy COVID-19"
"Czechia","CZ","deaths",7,"TESSy COVID-19"
"Czechia","CZ","deaths",3,"TESSy COVID-19"
"Czechia","CZ","deaths",3,"TESSy COVID-19"
"Czechia","CZ","deaths",3,"TESSy COVID-19"
"Czechia","CZ","deaths",4,"TESSy COVID-19"
"Czechia","CZ","deaths",4,"TESSy COVID-19"
"Czechia","CZ","deaths",5,"TESSy COVID-19"
"Czechia","CZ","deaths",9,"TESSy COVID-19"
"Czechia","CZ","deaths",8,"TESSy COVID-19"
"Czechia","CZ","deaths",2,"TESSy COVID-19"
"Czechia","CZ","deaths",6,"TESSy COVID-19"
"Czechia","CZ","deaths",15,"TESSy COVID-19"
"Czechia","CZ","deaths",13,"TESSy COVID-19"
"Czechia","CZ","deaths",15,"TESSy COVID-19"
"Czechia","CZ","deaths",26,"TESSy COVID-19"
"Czechia","CZ","deaths",53,"TESSy COVID-19"
"Czechia","CZ","deaths",87,"TESSy COVID-19"
"Czechia","CZ","deaths",164,"TESSy COVID-19"
"Czechia","CZ","deaths",305,"TESSy COVID-19"
"Czechia","CZ","deaths",461,"TESSy COVID-19"
"Czechia","CZ","deaths",687,"TESSy COVID-19"
"Czechia","CZ","deaths",766,"TESSy COVID-19"
"Czechia","CZ","deaths",834,"TESSy COVID-19"
"Czechia","CZ","deaths",811,"TESSy COVID-19"
"Czechia","CZ","deaths",717,"TESSy COVID-19"
"Czechia","CZ","deaths",539,"TESSy COVID-19"
"Czechia","CZ","deaths",410,"TESSy COVID-19"
"Czechia","CZ","deaths",332,"TESSy COVID-19"
"Czechia","CZ","deaths",245,"TESSy COVID-19"
"Czechia","CZ","deaths",164,"TESSy COVID-19"
"Czechia","CZ","deaths",168,"TESSy COVID-19"
"Czechia","CZ","deaths",306,"TESSy COVID-19"
"Czechia","CZ","deaths",398,"TESSy COVID-19"
"Czechia","CZ","deaths",371,"TESSy COVID-19"
"Czechia","CZ","deaths",355,"TESSy COVID-19"
"Czechia","CZ","deaths",289,"TESSy COVID-19"
"Czechia","CZ","deaths",208,"TESSy COVID-19"
"Czechia","CZ","deaths",189,"TESSy COVID-19"
"Czechia","CZ","deaths",191,"TESSy COVID-19"
"Czechia","CZ","deaths",153,"TESSy COVID-19"
"Czechia","CZ","deaths",167,"TESSy COVID-19"
"Czechia","CZ","deaths",86,"TESSy COVID-19"
"Czechia","CZ","deaths",91,"TESSy COVID-19"
"Czechia","CZ","deaths",78,"TESSy COVID-19"
"Czechia","CZ","deaths",53,"TESSy COVID-19"
"Czechia","CZ","deaths",23,"TESSy COVID-19"
"Czechia","CZ","deaths",12,"TESSy COVID-19"
"Czechia","CZ","deaths",12,"TESSy COVID-19"
"Czechia","CZ","deaths",6,"TESSy COVID-19"
"Czechia","CZ","deaths",8,"TESSy COVID-19"
"Czechia","CZ","deaths",5,"TESSy COVID-19"
"Czechia","CZ","deaths",2,"TESSy COVID-19"
"Czechia","CZ","deaths",14,"TESSy COVID-19"
"Czechia","CZ","deaths",17,"TESSy COVID-19"
"Czechia","CZ","deaths",25,"TESSy COVID-19"
"Czechia","CZ","deaths",46,"TESSy COVID-19"
"Czechia","CZ","deaths",104,"TESSy COVID-19"
"Czechia","CZ","deaths",89,"TESSy COVID-19"
"Czechia","CZ","deaths",82,"TESSy COVID-19"
"Czechia","CZ","deaths",91,"TESSy COVID-19"
"Czechia","CZ","deaths",51,"TESSy COVID-19"
"Czechia","CZ","deaths",46,"TESSy COVID-19"
"Czechia","CZ","deaths",55,"TESSy COVID-19"
"Czechia","CZ","deaths",57,"TESSy COVID-19"
"Czechia","CZ","deaths",68,"TESSy COVID-19"
"Czechia","CZ","deaths",99,"TESSy COVID-19"
"Czechia","CZ","deaths",129,"TESSy COVID-19"
"Czechia","CZ","deaths",137,"TESSy COVID-19"
"Czechia","CZ","deaths",94,"TESSy COVID-19"
"Czechia","CZ","deaths",74,"TESSy COVID-19"
"Czechia","CZ","deaths",67,"TESSy COVID-19"
"Czechia","CZ","deaths",56,"TESSy COVID-19"
"Czechia","CZ","deaths",35,"TESSy COVID-19"
"Czechia","CZ","deaths",44,"TESSy COVID-19"
"Czechia","CZ","deaths",41,"TESSy COVID-19"
"Czechia","CZ","deaths",53,"TESSy COVID-19"
"Czechia","CZ","deaths",59,"TESSy COVID-19"
"Czechia","CZ","deaths",65,"TESSy COVID-19"
"Czechia","CZ","deaths",71,"TESSy COVID-19"
"Czechia","CZ","deaths",57,"TESSy COVID-19"
"Czechia","CZ","deaths",39,"TESSy COVID-19"
"Czechia","CZ","deaths",30,"TESSy COVID-19"
"Czechia","CZ","deaths",15,"TESSy COVID-19"
"Czechia","CZ","deaths",20,"TESSy COVID-19"
"Czechia","CZ","deaths",26,"TESSy COVID-19"
"Czechia","CZ","deaths",36,"TESSy COVID-19"
"Czechia","CZ","deaths",39,"TESSy COVID-19"
"Denmark","DK","cases",10,"TESSy COVID-19"
"Denmark","DK","cases",12,"TESSy COVID-19"
"Denmark","DK","cases",8,"TESSy COVID-19"
"Denmark","DK","cases",15,"TESSy COVID-19"
"Denmark","DK","cases",13,"TESSy COVID-19"
"Denmark","DK","cases",12,"TESSy COVID-19"
"Denmark","DK","cases",14,"TESSy COVID-19"
"Denmark","DK","cases",11,"TESSy COVID-19"
"Denmark","DK","cases",21,"TESSy COVID-19"
"Denmark","DK","cases",79,"TESSy COVID-19"
"Denmark","DK","cases",811,"TESSy COVID-19"
"Denmark","DK","cases",477,"TESSy COVID-19"
"Denmark","DK","cases",1026,"TESSy COVID-19"
"Denmark","DK","cases",2052,"TESSy COVID-19"
"Denmark","DK","cases",1590,"TESSy COVID-19"
"Denmark","DK","cases",1121,"TESSy COVID-19"
"Denmark","DK","cases",1235,"TESSy COVID-19"
"Denmark","DK","cases",960,"TESSy COVID-19"
"Denmark","DK","cases",656,"TESSy COVID-19"
"Denmark","DK","cases",438,"TESSy COVID-19"
"Denmark","DK","cases",383,"TESSy COVID-19"
"Denmark","DK","cases",297,"TESSy COVID-19"
"Denmark","DK","cases",250,"TESSy COVID-19"
"Denmark","DK","cases",273,"TESSy COVID-19"
"Denmark","DK","cases",327,"TESSy COVID-19"
"Denmark","DK","cases",198,"TESSy COVID-19"
"Denmark","DK","cases",127,"TESSy COVID-19"
"Denmark","DK","cases",170,"TESSy COVID-19"
"Denmark","DK","cases",269,"TESSy COVID-19"
"Denmark","DK","cases",246,"TESSy COVID-19"
"Denmark","DK","cases",490,"TESSy COVID-19"
"Denmark","DK","cases",896,"TESSy COVID-19"
"Denmark","DK","cases",902,"TESSy COVID-19"
"Denmark","DK","cases",634,"TESSy COVID-19"
"Denmark","DK","cases",592,"TESSy COVID-19"
"Denmark","DK","cases",1303,"TESSy COVID-19"
"Denmark","DK","cases",2223,"TESSy COVID-19"
"Denmark","DK","cases",3200,"TESSy COVID-19"
"Denmark","DK","cases",3626,"TESSy COVID-19"
"Denmark","DK","cases",2818,"TESSy COVID-19"
"Denmark","DK","cases",2684,"TESSy COVID-19"
"Denmark","DK","cases",3191,"TESSy COVID-19"
"Denmark","DK","cases",5839,"TESSy COVID-19"
"Denmark","DK","cases",7546,"TESSy COVID-19"
"Denmark","DK","cases",7398,"TESSy COVID-19"
"Denmark","DK","cases",7507,"TESSy COVID-19"
"Denmark","DK","cases",8423,"TESSy COVID-19"
"Denmark","DK","cases",8745,"TESSy COVID-19"
"Denmark","DK","cases",12773,"TESSy COVID-19"
"Denmark","DK","cases",21888,"TESSy COVID-19"
"Denmark","DK","cases",24578,"TESSy COVID-19"
"Denmark","DK","cases",16891,"TESSy COVID-19"
"Denmark","DK","cases",14395,"TESSy COVID-19"
"Denmark","DK","cases",11137,"TESSy COVID-19"
"Denmark","DK","cases",6919,"TESSy COVID-19"
"Denmark","DK","cases",5247,"TESSy COVID-19"
"Denmark","DK","cases",3593,"TESSy COVID-19"
"Denmark","DK","cases",3085,"TESSy COVID-19"
"Denmark","DK","cases",2726,"TESSy COVID-19"
"Denmark","DK","cases",3382,"TESSy COVID-19"
"Denmark","DK","cases",3728,"TESSy COVID-19"
"Denmark","DK","cases",3664,"TESSy COVID-19"
"Denmark","DK","cases",3849,"TESSy COVID-19"
"Denmark","DK","cases",4559,"TESSy COVID-19"
"Denmark","DK","cases",5077,"TESSy COVID-19"
"Denmark","DK","cases",4427,"TESSy COVID-19"
"Denmark","DK","cases",4560,"TESSy COVID-19"
"Denmark","DK","cases",5086,"TESSy COVID-19"
"Denmark","DK","cases",4883,"TESSy COVID-19"
"Denmark","DK","cases",5491,"TESSy COVID-19"
"Denmark","DK","cases",6525,"TESSy COVID-19"
"Denmark","DK","cases",7264,"TESSy COVID-19"
"Denmark","DK","cases",6924,"TESSy COVID-19"
"Denmark","DK","cases",6741,"TESSy COVID-19"
"Denmark","DK","cases",5701,"TESSy COVID-19"
"Denmark","DK","cases",2845,"TESSy COVID-19"
"Denmark","DK","cases",1669,"TESSy COVID-19"
"Denmark","DK","cases",1327,"TESSy COVID-19"
"Denmark","DK","cases",2704,"TESSy COVID-19"
"Denmark","DK","cases",4680,"TESSy COVID-19"
"Denmark","DK","cases",6900,"TESSy COVID-19"
"Denmark","DK","cases",5338,"TESSy COVID-19"
"Denmark","DK","cases",6344,"TESSy COVID-19"
"Denmark","DK","cases",6445,"TESSy COVID-19"
"Denmark","DK","cases",6967,"TESSy COVID-19"
"Denmark","DK","cases",6958,"TESSy COVID-19"
"Denmark","DK","cases",6281,"TESSy COVID-19"
"Denmark","DK","cases",4514,"TESSy COVID-19"
"Denmark","DK","cases",3243,"TESSy COVID-19"
"Denmark","DK","cases",2192,"TESSy COVID-19"
"Denmark","DK","cases",2531,"TESSy COVID-19"
"Denmark","DK","cases",3044,"TESSy COVID-19"
"Denmark","DK","cases",4095,"TESSy COVID-19"
"Denmark","DK","cases",5056,"TESSy COVID-19"
"Denmark","DK","cases",8760,"TESSy COVID-19"
"Denmark","DK","cases",11995,"TESSy COVID-19"
"Denmark","DK","cases",16112,"TESSy COVID-19"
"Denmark","DK","cases",22888,"TESSy COVID-19"
"Denmark","DK","cases",28292,"TESSy COVID-19"
"Denmark","DK","cases",29224,"TESSy COVID-19"
"Denmark","DK","cases",34707,"TESSy COVID-19"
"Denmark","DK","cases",48606,"TESSy COVID-19"
"Denmark","DK","cases",76107,"TESSy COVID-19"
"Denmark","DK","cases",80453,"TESSy COVID-19"
"Denmark","DK","cases",127085,"TESSy COVID-19"
"Denmark","DK","cases",137398,"TESSy COVID-19"
"Denmark","DK","cases",184208,"TESSy COVID-19"
"Denmark","DK","cases",286085,"TESSy COVID-19"
"Denmark","DK","cases",299293,"TESSy COVID-19"
"Denmark","DK","cases",296689,"TESSy COVID-19"
"Denmark","DK","cases",316224,"TESSy COVID-19"
"Denmark","DK","cases",239280,"TESSy COVID-19"
"Denmark","DK","cases",152243,"TESSy COVID-19"
"Denmark","DK","cases",110780,"TESSy COVID-19"
"Denmark","DK","cases",80653,"TESSy COVID-19"
"Denmark","DK","cases",51010,"TESSy COVID-19"
"Denmark","DK","cases",35395,"TESSy COVID-19"
"Denmark","DK","cases",22865,"TESSy COVID-19"
"Denmark","DK","cases",17858,"TESSy COVID-19"
"Denmark","DK","cases",12759,"TESSy COVID-19"
"Denmark","DK","cases",11108,"TESSy COVID-19"
"Denmark","DK","cases",7073,"TESSy COVID-19"
"Denmark","DK","cases",5855,"TESSy COVID-19"
"Denmark","DK","cases",4788,"TESSy COVID-19"
"Denmark","DK","cases",4129,"TESSy COVID-19"
"Denmark","DK","cases",3293,"TESSy COVID-19"
"Denmark","DK","cases",3805,"TESSy COVID-19"
"Denmark","DK","cases",5831,"TESSy COVID-19"
"Denmark","DK","cases",8263,"TESSy COVID-19"
"Denmark","DK","cases",10463,"TESSy COVID-19"
"Denmark","DK","cases",13243,"TESSy COVID-19"
"Denmark","DK","cases",16100,"TESSy COVID-19"
"Denmark","DK","cases",15590,"TESSy COVID-19"
"Denmark","DK","cases",13371,"TESSy COVID-19"
"Denmark","DK","cases",10782,"TESSy COVID-19"
"Denmark","DK","cases",10345,"TESSy COVID-19"
"Denmark","DK","cases",12189,"TESSy COVID-19"
"Denmark","DK","cases",8863,"TESSy COVID-19"
"Denmark","DK","cases",6428,"TESSy COVID-19"
"Denmark","DK","cases",4952,"TESSy COVID-19"
"Denmark","DK","cases",5430,"TESSy COVID-19"
"Denmark","DK","cases",5242,"TESSy COVID-19"
"Denmark","DK","cases",6969,"TESSy COVID-19"
"Denmark","DK","cases",8501,"TESSy COVID-19"
"Denmark","DK","cases",9520,"TESSy COVID-19"
"Denmark","DK","cases",9021,"TESSy COVID-19"
"Denmark","DK","cases",7617,"TESSy COVID-19"
"Denmark","DK","cases",6017,"TESSy COVID-19"
"Denmark","DK","cases",4200,"TESSy COVID-19"
"Denmark","DK","cases",4251,"TESSy COVID-19"
"Denmark","DK","cases",3784,"TESSy COVID-19"
"Denmark","DK","cases",4543,"TESSy COVID-19"
"Denmark","DK","cases",7280,"TESSy COVID-19"
"Denmark","DK","cases",8592,"TESSy COVID-19"
"Denmark","DK","cases",7060,"TESSy COVID-19"
"Denmark","DK","cases",9305,"TESSy COVID-19"
"Denmark","DK","cases",6793,"TESSy COVID-19"
"Denmark","DK","cases",4575,"TESSy COVID-19"
"Denmark","DK","cases",2102,"TESSy COVID-19"
"Denmark","DK","cases",1283,"TESSy COVID-19"
"Denmark","DK","cases",1087,"TESSy COVID-19"
"Denmark","DK","cases",998,"TESSy COVID-19"
"Denmark","DK","cases",979,"TESSy COVID-19"
"Denmark","DK","cases",857,"TESSy COVID-19"
"Denmark","DK","cases",NA,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",2,"TESSy COVID-19"
"Denmark","DK","deaths",21,"TESSy COVID-19"
"Denmark","DK","deaths",76,"TESSy COVID-19"
"Denmark","DK","deaths",112,"TESSy COVID-19"
"Denmark","DK","deaths",123,"TESSy COVID-19"
"Denmark","DK","deaths",61,"TESSy COVID-19"
"Denmark","DK","deaths",58,"TESSy COVID-19"
"Denmark","DK","deaths",65,"TESSy COVID-19"
"Denmark","DK","deaths",31,"TESSy COVID-19"
"Denmark","DK","deaths",16,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",14,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",2,"TESSy COVID-19"
"Denmark","DK","deaths",6,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",1,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",1,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",1,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",0,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",16,"TESSy COVID-19"
"Denmark","DK","deaths",11,"TESSy COVID-19"
"Denmark","DK","deaths",11,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",17,"TESSy COVID-19"
"Denmark","DK","deaths",19,"TESSy COVID-19"
"Denmark","DK","deaths",21,"TESSy COVID-19"
"Denmark","DK","deaths",26,"TESSy COVID-19"
"Denmark","DK","deaths",30,"TESSy COVID-19"
"Denmark","DK","deaths",34,"TESSy COVID-19"
"Denmark","DK","deaths",53,"TESSy COVID-19"
"Denmark","DK","deaths",55,"TESSy COVID-19"
"Denmark","DK","deaths",73,"TESSy COVID-19"
"Denmark","DK","deaths",125,"TESSy COVID-19"
"Denmark","DK","deaths",200,"TESSy COVID-19"
"Denmark","DK","deaths",230,"TESSy COVID-19"
"Denmark","DK","deaths",214,"TESSy COVID-19"
"Denmark","DK","deaths",212,"TESSy COVID-19"
"Denmark","DK","deaths",144,"TESSy COVID-19"
"Denmark","DK","deaths",111,"TESSy COVID-19"
"Denmark","DK","deaths",57,"TESSy COVID-19"
"Denmark","DK","deaths",50,"TESSy COVID-19"
"Denmark","DK","deaths",22,"TESSy COVID-19"
"Denmark","DK","deaths",12,"TESSy COVID-19"
"Denmark","DK","deaths",12,"TESSy COVID-19"
"Denmark","DK","deaths",15,"TESSy COVID-19"
"Denmark","DK","deaths",12,"TESSy COVID-19"
"Denmark","DK","deaths",20,"TESSy COVID-19"
"Denmark","DK","deaths",19,"TESSy COVID-19"
"Denmark","DK","deaths",19,"TESSy COVID-19"
"Denmark","DK","deaths",18,"TESSy COVID-19"
"Denmark","DK","deaths",15,"TESSy COVID-19"
"Denmark","DK","deaths",8,"TESSy COVID-19"
"Denmark","DK","deaths",6,"TESSy COVID-19"
"Denmark","DK","deaths",7,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",5,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",5,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",1,"TESSy COVID-19"
"Denmark","DK","deaths",3,"TESSy COVID-19"
"Denmark","DK","deaths",1,"TESSy COVID-19"
"Denmark","DK","deaths",7,"TESSy COVID-19"
"Denmark","DK","deaths",8,"TESSy COVID-19"
"Denmark","DK","deaths",6,"TESSy COVID-19"
"Denmark","DK","deaths",5,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",26,"TESSy COVID-19"
"Denmark","DK","deaths",18,"TESSy COVID-19"
"Denmark","DK","deaths",19,"TESSy COVID-19"
"Denmark","DK","deaths",10,"TESSy COVID-19"
"Denmark","DK","deaths",15,"TESSy COVID-19"
"Denmark","DK","deaths",4,"TESSy COVID-19"
"Denmark","DK","deaths",13,"TESSy COVID-19"
"Denmark","DK","deaths",18,"TESSy COVID-19"
"Denmark","DK","deaths",27,"TESSy COVID-19"
"Denmark","DK","deaths",31,"TESSy COVID-19"
"Denmark","DK","deaths",40,"TESSy COVID-19"
"Denmark","DK","deaths",61,"TESSy COVID-19"
"Denmark","DK","deaths",88,"TESSy COVID-19"
"Denmark","DK","deaths",57,"TESSy COVID-19"
"Denmark","DK","deaths",64,"TESSy COVID-19"
"Denmark","DK","deaths",75,"TESSy COVID-19"
"Denmark","DK","deaths",78,"TESSy COVID-19"
"Denmark","DK","deaths",83,"TESSy COVID-19"
"Denmark","DK","deaths",115,"TESSy COVID-19"
"Denmark","DK","deaths",77,"TESSy COVID-19"
"Denmark","DK","deaths",59,"TESSy COVID-19"
"Denmark","DK","deaths",22,"TESSy COVID-19"
"Denmark","DK","deaths",168,"TESSy COVID-19"
"Denmark","DK","deaths",234,"TESSy COVID-19"
"Denmark","DK","deaths",281,"TESSy COVID-19"
"Denmark","DK","deaths",333,"TESSy COVID-19"
